PRODUCT_ID	EDITOR_RATING	MIN_PRICE	ALL_RATINGS	EDITOR	THE_GOOD	THE_BAD	THE_BOTTOM_LINE
33946415	Overall score: 6.4 (3.0 stars)	$148.00	{'performance': 7.0, 'design': 7.0, 'features': 5.0, 'image quality': 6.0}	Joshua Goldman	Simple to operate; reliable auto shooting; 26mm-equivalent wide-angle lens; 3-inch LCD.	Skimpy feature set for the money; 14-megapixel resolution questionably useful.	The Sony Cyber-shot DSC-W330 is an OK pocket camera, but a little more money will get you a lot more features.
33946416	Overall score: 6.4 (3.0 stars)	$169.95	{'performance': 7.0, 'design': 7.0, 'features': 5.0, 'image quality': 6.0}	Joshua Goldman	Simple to operate; reliable auto shooting; 26mm-equivalent wide-angle lens; 3-inch LCD.	Skimpy feature set for the money; 14-megapixel resolution questionably useful.	The Sony Cyber-shot DSC-W330 is an OK pocket camera, but a little more money will get you a lot more features.
33946414	Overall score: 6.4 (3.0 stars)	$112.99	{'performance': 7.0, 'design': 7.0, 'features': 5.0, 'image quality': 6.0}	Joshua Goldman	Simple to operate; reliable auto shooting; 26mm-equivalent wide-angle lens; 3-inch LCD.	Skimpy feature set for the money; 14-megapixel resolution questionably useful.	The Sony Cyber-shot DSC-W330 is an OK pocket camera, but a little more money will get you a lot more features.
33966421	Overall score: 7.6 (3.5 stars)	$388.00	{'performance': 8.0, 'design': 8.0, 'features': 8.0, 'image quality': 6.0}	Joshua Goldman	Solid design; overflowing with photo, movie features; very fast shooting performance for its class.	Photo, video quality is weakest part of the package.	There's a lot to like about the Nikon Coolpix P100, but you'll need to keep your photo quality expectations in check to really enjoy it.
33946417	Overall score: 7.6 (3.5 stars)	$119.00	{'performance': 7.0, 'design': 8.0, 'features': 8.0, 'image quality': 7.0}	Joshua Goldman	Simple to operate; reliable auto shooting; 26mm-equivalent wide-angle lens; decent high ISO results.	Generally soft and somewhat noisy photos at full size.	A sweet little wide-angle compact, the Sony Cyber-shot DSC-W350 should make a lot of snapshooters happy.
33946420	Overall score: 7.6 (3.5 stars)	$219.99	{'performance': 7.0, 'design': 8.0, 'features': 8.0, 'image quality': 7.0}	Joshua Goldman	Simple to operate; reliable auto shooting; 26mm-equivalent wide-angle lens; decent high ISO results.	Generally soft and somewhat noisy photos at full size.	A sweet little wide-angle compact, the Sony Cyber-shot DSC-W350 should make a lot of snapshooters happy.
33946418	Overall score: 7.6 (3.5 stars)	$108.00	{'performance': 7.0, 'design': 8.0, 'features': 8.0, 'image quality': 7.0}	Joshua Goldman	Simple to operate; reliable auto shooting; 26mm-equivalent wide-angle lens; decent high ISO results.	Generally soft and somewhat noisy photos at full size.	A sweet little wide-angle compact, the Sony Cyber-shot DSC-W350 should make a lot of snapshooters happy.
33946419	Overall score: 7.6 (3.5 stars)	$178.99	{'performance': 7.0, 'design': 8.0, 'features': 8.0, 'image quality': 7.0}	Joshua Goldman	Simple to operate; reliable auto shooting; 26mm-equivalent wide-angle lens; decent high ISO results.	Generally soft and somewhat noisy photos at full size.	A sweet little wide-angle compact, the Sony Cyber-shot DSC-W350 should make a lot of snapshooters happy.
33770085	Overall score: 7.1 (3.5 stars)	$609.09	{'performance': 8.0, 'design': 6.0, 'features': 7.0, 'image quality': 7.0}	Lori Grunin	Generally above-average performance for its class; excellent high ISO sensitivity profile relative to competitors; large, tilting LCD; fast Live View autofocus.	Poor color accuracy; Live View provides only 90 percent coverage; awkward design for shooting via optical viewfinder; no video.	If you're a Live View-oriented shooter who doesn't care about color accuracy, the Sony Alpha DSLR-A550's good performance and decent noise profile make it attractive for the money. Otherwise, you can find a better camera.
33770088	Overall score: 7.1 (3.5 stars)	$777.21	{'performance': 8.0, 'design': 6.0, 'features': 7.0, 'image quality': 7.0}	Lori Grunin	Generally above-average performance for its class; excellent high ISO sensitivity profile relative to competitors; large, tilting LCD; fast Live View autofocus.	Poor color accuracy; Live View provides only 90 percent coverage; awkward design for shooting via optical viewfinder; no video.	If you're a Live View-oriented shooter who doesn't care about color accuracy, the Sony Alpha DSLR-A550's good performance and decent noise profile make it attractive for the money. Otherwise, you can find a better camera.
33773578	Overall score: 6.4 (3.0 stars)	$103.87	{}	Joshua Goldman	Good photo quality for the money; one-button video capture.	Slow shooting performance; short battery life.	As long as you and your subject aren't in a hurry, the Casio Exilim is a respectable budget-priced ultracompact.
33773350	Overall score: 6.4 (3.0 stars)		{}	Joshua Goldman	Good photo quality for the money; one-button video capture.	Slow shooting performance; short battery life.	As long as you and your subject aren't in a hurry, the Casio Exilim is a respectable budget-priced ultracompact.
33773328	Overall score: 6.4 (3.0 stars)		{}	Joshua Goldman	Good photo quality for the money; one-button video capture.	Slow shooting performance; short battery life.	As long as you and your subject aren't in a hurry, the Casio Exilim is a respectable budget-priced ultracompact.
33773342	Overall score: 6.4 (3.0 stars)		{}	Joshua Goldman	Good photo quality for the money; one-button video capture.	Slow shooting performance; short battery life.	As long as you and your subject aren't in a hurry, the Casio Exilim is a respectable budget-priced ultracompact.
33773547	Overall score: 6.4 (3.0 stars)	$89.99	{}	Joshua Goldman	Good photo quality for the money; one-button video capture.	Slow shooting performance; short battery life.	As long as you and your subject aren't in a hurry, the Casio Exilim is a respectable budget-priced ultracompact.
33771089	Overall score: 7.2 (3.5 stars)		{}	Joshua Goldman	Nice design; easy to use; excellent photo quality up to ISO 200; improved autofocus and start-up performance.	High-ISO settings not worth using; no HD video.	The Nikon Coolpix S640 may not be a standout camera, but it's no slouch either.
33771091	Overall score: 7.2 (3.5 stars)		{}	Joshua Goldman	Nice design; easy to use; excellent photo quality up to ISO 200; improved autofocus and start-up performance.	High-ISO settings not worth using; no HD video.	The Nikon Coolpix S640 may not be a standout camera, but it's no slouch either.
33771092	Overall score: 7.2 (3.5 stars)		{}	Joshua Goldman	Nice design; easy to use; excellent photo quality up to ISO 200; improved autofocus and start-up performance.	High-ISO settings not worth using; no HD video.	The Nikon Coolpix S640 may not be a standout camera, but it's no slouch either.
33771090	Overall score: 7.2 (3.5 stars)		{}	Joshua Goldman	Nice design; easy to use; excellent photo quality up to ISO 200; improved autofocus and start-up performance.	High-ISO settings not worth using; no HD video.	The Nikon Coolpix S640 may not be a standout camera, but it's no slouch either.
33772879	Overall score: 6.0 (3.0 stars)		{'performance': 6.0, 'design': 6.0, 'features': 6.0, 'image quality': 6.0}	Joshua Goldman	Good photo quality up to ISO 200; easy to operate.	Cheap feel; no optical image stabilization; narrow lens compared to the competition; noticeable photo quality drop-off at ISO 400.	Though it's missing a couple of key features for its price, the Kodak EasyShare M381 is a capable and uncomplicated ultracompact camera.
33772877	Overall score: 6.0 (3.0 stars)	$119.99	{'performance': 6.0, 'design': 6.0, 'features': 6.0, 'image quality': 6.0}	Joshua Goldman	Good photo quality up to ISO 200; easy to operate.	Cheap feel; no optical image stabilization; narrow lens compared to the competition; noticeable photo quality drop-off at ISO 400.	Though it's missing a couple of key features for its price, the Kodak EasyShare M381 is a capable and uncomplicated ultracompact camera.
33772878	Overall score: 6.0 (3.0 stars)	$115.99	{'performance': 6.0, 'design': 6.0, 'features': 6.0, 'image quality': 6.0}	Joshua Goldman	Good photo quality up to ISO 200; easy to operate.	Cheap feel; no optical image stabilization; narrow lens compared to the competition; noticeable photo quality drop-off at ISO 400.	Though it's missing a couple of key features for its price, the Kodak EasyShare M381 is a capable and uncomplicated ultracompact camera.
33765257	Overall score: 7.2 (3.5 stars)	$249.00	{'performance': 6.0, 'design': 8.0, 'features': 7.0, 'image quality': 7.0}	Joshua Goldman	Nice features, photo quality for the money.	Shooting performance can be frustrating; comparatively narrow lens.	As long as you're a patient snapshooter, the Kodak EasyShare Z950 is a respectable compact megazoom camera.
33682130	Overall score: 6.4 (3.0 stars)	$229.00	{'performance': 7.0, 'design': 6.0, 'features': 7.0, 'image quality': 6.0}	Joshua Goldman	10x zoom in a very compact body; unique shooting options; amazing battery life.	Mixed shooting performance; photo quality is merely average; cramped control panel.	The Casio Exilim EX-H10 is one of the most compact wide-angle megazoom cameras available, but its photos are less exciting.
33770125	Overall score: 7.6 (3.5 stars)	$134.99	{'performance': 6.0, 'design': 9.0, 'features': 7.0, 'image quality': 7.0}	Joshua Goldman	Compact, attractive body with a projector built into the front for instant slideshows up to 40 inches in size.	Photo quality, shooting performance, and features are all that of a less expensive camera.	The Nikon Coolpix S1000pj is all about the built-in projector; if you don't need it, you don't need this camera.
33765879	Overall score: 7.7 (3.5 stars)	$599.99	{'performance': 7.0, 'design': 8.0, 'features': 8.0, 'image quality': 8.0}	Lori Grunin	Optical viewfinder; articulated LCD; very good photo quality for its class.	Shot-to-shot performance still a little sluggish; no HD video.	Though it doesn't offer the whizziest new features like an interchangeable lens or a tiny size, the Canon PowerShot G11 still delivers a good shooting experience for photography enthusiasts. Plus it's the only model that includes an optical viewfinder.
33765881	Overall score: 7.4 (3.5 stars)	$399.99	{'performance': 7.0, 'design': 8.0, 'features': 8.0, 'image quality': 7.0}	Lori Grunin	Solid battery life; articulating LCD; comfortable shooting design; can zoom during movie capture; hot shoe; exceptionally close macro focus.	Slower than its predecessor overall; no raw support; images soft and noisy as low as ISO 80.	The Canon PowerShot SX20 IS is a solid, but not standout, megazoom option for the money.
33770368	Overall score: 8.5 (4.0 stars)	$1,299.00	{'performance': 9.0, 'design': 8.0, 'features': 9.0, 'image quality': 8.0}	Lori Grunin	Very fast; excellent photo quality; flexible autofocus system; big, bright viewfinder; streamlined interface; adds wireless flash control.	Single card slot; some annoying small and hard-to-feel buttons; limited to three shots for bracketing; Live View focusing still slow.	An excellent midrange dSLR, the Canon EOS 7D delivers for the money.
33770369	Overall score: 8.5 (4.0 stars)	$1,558.00	{'performance': 9.0, 'design': 8.0, 'features': 9.0, 'image quality': 8.0}	Lori Grunin	Very fast; excellent photo quality; flexible autofocus system; big, bright viewfinder; streamlined interface; adds wireless flash control.	Single card slot; some annoying small and hard-to-feel buttons; limited to three shots for bracketing; Live View focusing still slow.	An excellent midrange dSLR, the Canon EOS 7D delivers for the money.
34048558	Overall score: 8.5 (4.0 stars)	$1,709.00	{'performance': 9.0, 'design': 8.0, 'features': 9.0, 'image quality': 8.0}	Lori Grunin	Very fast; excellent photo quality; flexible autofocus system; big, bright viewfinder; streamlined interface; adds wireless flash control.	Single card slot; some annoying small and hard-to-feel buttons; limited to three shots for bracketing; Live View focusing still slow.	An excellent midrange dSLR, the Canon EOS 7D delivers for the money.
33764159	Overall score: 7.8 (3.5 stars)	$249.00	{'performance': 8.0, 'design': 8.0, 'features': 8.0, 'image quality': 7.0}	Joshua Goldman	Well designed; several fun, useful features; improved touch-screen interface.	Mixed photo quality.	The Sony Cyber-shot DSC-TX1 is a first-rate ultracompact party companion that excels at snapshots, but those expecting superb photo quality for its price should pass on it.
33764843	Overall score: 7.8 (3.5 stars)	$219.94	{'performance': 8.0, 'design': 8.0, 'features': 8.0, 'image quality': 7.0}	Joshua Goldman	Well designed; several fun, useful features; improved touch-screen interface.	Mixed photo quality.	The Sony Cyber-shot DSC-TX1 is a first-rate ultracompact party companion that excels at snapshots, but those expecting superb photo quality for its price should pass on it.
33764608	Overall score: 7.8 (3.5 stars)	$179.00	{'performance': 8.0, 'design': 8.0, 'features': 8.0, 'image quality': 7.0}	Joshua Goldman	Well designed; several fun, useful features; improved touch-screen interface.	Mixed photo quality.	The Sony Cyber-shot DSC-TX1 is a first-rate ultracompact party companion that excels at snapshots, but those expecting superb photo quality for its price should pass on it.
33764394	Overall score: 7.8 (3.5 stars)	$205.15	{'performance': 8.0, 'design': 8.0, 'features': 8.0, 'image quality': 7.0}	Joshua Goldman	Well designed; several fun, useful features; improved touch-screen interface.	Mixed photo quality.	The Sony Cyber-shot DSC-TX1 is a first-rate ultracompact party companion that excels at snapshots, but those expecting superb photo quality for its price should pass on it.
33765446	Overall score: 7.6 (3.5 stars)	$145.79	{'performance': 7.0, 'design': 8.0, 'features': 8.0, 'image quality': 7.0}	Joshua Goldman	Overall very good photo quality; lots of useful features; very good dynamic range and high-ISO performance in EXR modes; extremely compact for having a 10x zoom, wide-angle lens.	No HD movie mode; limited aperture settings; menu systems take some getting used to; above average amount of purple fringing in photos; two EXR modes use 5-megapixel resolution.	A compact megazoom with a lot to offer, the Fujifilm FinePix F70EXR is very good for its class, but with a few limitations.
33736879	Overall score: 7.2 (3.5 stars)		{'performance': 8.0, 'design': 7.0, 'features': 6.0, 'image quality': 7.0}	Joshua Goldman	Small and lightweight; fast start-up and low shutter lag in good lighting; simple operation; great battery life.	Overcautious auto ISO; internal lens leads to fingers in shots; photos look slightly overprocessed.	The Lumix DMC-FP8 lives up to Panasonic's speedy performance claims; its photo quality isn't bad, either.
33736877	Overall score: 7.2 (3.5 stars)	$169.00	{'performance': 8.0, 'design': 7.0, 'features': 6.0, 'image quality': 7.0}	Joshua Goldman	Small and lightweight; fast start-up and low shutter lag in good lighting; simple operation; great battery life.	Overcautious auto ISO; internal lens leads to fingers in shots; photos look slightly overprocessed.	The Lumix DMC-FP8 lives up to Panasonic's speedy performance claims; its photo quality isn't bad, either.
33736878	Overall score: 7.2 (3.5 stars)	$185.00	{'performance': 8.0, 'design': 7.0, 'features': 6.0, 'image quality': 7.0}	Joshua Goldman	Small and lightweight; fast start-up and low shutter lag in good lighting; simple operation; great battery life.	Overcautious auto ISO; internal lens leads to fingers in shots; photos look slightly overprocessed.	The Lumix DMC-FP8 lives up to Panasonic's speedy performance claims; its photo quality isn't bad, either.
33765880	Overall score: 8.0 (4.0 stars)	$354.95	{'performance': 7.0, 'design': 8.0, 'features': 9.0, 'image quality': 8.0}	Joshua Goldman	Excellent control system for manual, semimanual shooting; fantastic wide-angle f2 lens; very good low-light photo quality.	Performance is merely average; no HD movie mode or optical zoom while recording; no optical viewfinder and a couple other design miscues.	As long as you're not expecting dSLR speed in a tiny body, the Canon PowerShot S90 is an excellent compact camera for advanced amateurs.
33582972	Overall score: 6.2 (3.0 stars)	$229.00	{'performance': 7.0, 'design': 6.0, 'features': 7.0, 'image quality': 5.0}	Joshua Goldman	Good feature set; miniHDMI out; 24mm-equivalent wide-angle lens with 10x zoom.	Subpar photo quality; menu system too spread out.	The Samsung HZ15W has good parts and features, but it ultimately disappoints on the whole.
33496258	Overall score: 7.0 (3.5 stars)	$289.00	{'performance': 7.0, 'design': 7.0, 'features': 8.0, 'image quality': 6.0}	Joshua Goldman	Amazing high-speed features for size, cost; integrated Eye-Fi support; very good regular performance.	Mixed photo quality; narrow lens; noisy AF system; high-speed modes require low resolutions; no optical zoom while recording movies.	Casio provides affordable, advanced high-speed shooting for the masses with the Exilim EX-FC100, but other aspects lag behind its class.
33770516	Overall score: 8.0 (4.0 stars)	$927.70	{'performance': 8.0, 'design': 8.0, 'features': 8.0, 'image quality': 8.0}	Lori Grunin	Excellent photo quality and performance for its class; comfortable, streamlined design; interchangeable lenses.	EVF costs extra; can't use EVF and hot-shoe flash simultaneously.	The best interchangeable-lens compact we've see thus far, the Panasonic Lumix DMC-GF1 delivers great photo quality and performance in an enthusiast-friendly shooting experience. Like competitors, however, the lack of an optical viewfinder limits its usability for photographing action.
33770515	Overall score: 8.0 (4.0 stars)	$1,425.00	{'performance': 8.0, 'design': 8.0, 'features': 8.0, 'image quality': 8.0}	Lori Grunin	Excellent photo quality and performance for its class; comfortable, streamlined design; interchangeable lenses.	EVF costs extra; can't use EVF and hot-shoe flash simultaneously.	The best interchangeable-lens compact we've see thus far, the Panasonic Lumix DMC-GF1 delivers great photo quality and performance in an enthusiast-friendly shooting experience. Like competitors, however, the lack of an optical viewfinder limits its usability for photographing action.
33765583	Overall score: 7.4 (3.5 stars)	$124.88	{'performance': 6.0, 'design': 8.0, 'features': 8.0, 'image quality': 7.0}	Joshua Goldman	Zippy, well executed touch-screen interface; great tap-and-shoot feature; attention-getting design.	Leisurely performance; battery charging done in camera might bother some; tricky to hold.	The Nikon Coolpix S70 has a top-notch touch-screen interface and eye-catching design, but you're definitely paying for them.
33765742	Overall score: 7.4 (3.5 stars)	$139.00	{'performance': 6.0, 'design': 8.0, 'features': 8.0, 'image quality': 7.0}	Joshua Goldman	Zippy, well executed touch-screen interface; great tap-and-shoot feature; attention-getting design.	Leisurely performance; battery charging done in camera might bother some; tricky to hold.	The Nikon Coolpix S70 has a top-notch touch-screen interface and eye-catching design, but you're definitely paying for them.
33765663	Overall score: 7.4 (3.5 stars)	$119.94	{'performance': 6.0, 'design': 8.0, 'features': 8.0, 'image quality': 7.0}	Joshua Goldman	Zippy, well executed touch-screen interface; great tap-and-shoot feature; attention-getting design.	Leisurely performance; battery charging done in camera might bother some; tricky to hold.	The Nikon Coolpix S70 has a top-notch touch-screen interface and eye-catching design, but you're definitely paying for them.
33765785	Overall score: 7.4 (3.5 stars)	$110.00	{'performance': 6.0, 'design': 8.0, 'features': 8.0, 'image quality': 7.0}	Joshua Goldman	Zippy, well executed touch-screen interface; great tap-and-shoot feature; attention-getting design.	Leisurely performance; battery charging done in camera might bother some; tricky to hold.	The Nikon Coolpix S70 has a top-notch touch-screen interface and eye-catching design, but you're definitely paying for them.
33765929	Overall score: 8.0 (4.0 stars)	$249.99	{'performance': 7.0, 'design': 9.0, 'features': 8.0, 'image quality': 7.0}	Joshua Goldman	Large automatic shooting feature set; responsive touch-screen navigation; unique dual-screen design.	Adapter needed for HDMI output; microSD card requirement might irk some; touch-screen interface not for everyone; battery charges in camera; whole screen not used for framing shots at full resolution.	The technology-packed Samsung DualView TL225 is the ultimate ultracompact for those who like to be in front of the camera more than they like being behind it.
33768013	Overall score: 8.0 (4.0 stars)	$160.00	{'performance': 7.0, 'design': 9.0, 'features': 8.0, 'image quality': 7.0}	Joshua Goldman	Large automatic shooting feature set; responsive touch-screen navigation; unique dual-screen design.	Adapter needed for HDMI output; microSD card requirement might irk some; touch-screen interface not for everyone; battery charges in camera; whole screen not used for framing shots at full resolution.	The technology-packed Samsung DualView TL225 is the ultimate ultracompact for those who like to be in front of the camera more than they like being behind it.
33768289	Overall score: 8.0 (4.0 stars)	$160.00	{'performance': 7.0, 'design': 9.0, 'features': 8.0, 'image quality': 7.0}	Joshua Goldman	Large automatic shooting feature set; responsive touch-screen navigation; unique dual-screen design.	Adapter needed for HDMI output; microSD card requirement might irk some; touch-screen interface not for everyone; battery charges in camera; whole screen not used for framing shots at full resolution.	The technology-packed Samsung DualView TL225 is the ultimate ultracompact for those who like to be in front of the camera more than they like being behind it.
33768361	Overall score: 8.0 (4.0 stars)	$417.69	{'performance': 7.0, 'design': 9.0, 'features': 8.0, 'image quality': 7.0}	Joshua Goldman	Large automatic shooting feature set; responsive touch-screen navigation; unique dual-screen design.	Adapter needed for HDMI output; microSD card requirement might irk some; touch-screen interface not for everyone; battery charges in camera; whole screen not used for framing shots at full resolution.	The technology-packed Samsung DualView TL225 is the ultimate ultracompact for those who like to be in front of the camera more than they like being behind it.
33767981	Overall score: 8.0 (4.0 stars)		{'performance': 7.0, 'design': 9.0, 'features': 8.0, 'image quality': 7.0}	Joshua Goldman	Large automatic shooting feature set; responsive touch-screen navigation; unique dual-screen design.	Adapter needed for HDMI output; microSD card requirement might irk some; touch-screen interface not for everyone; battery charges in camera; whole screen not used for framing shots at full resolution.	The technology-packed Samsung DualView TL225 is the ultimate ultracompact for those who like to be in front of the camera more than they like being behind it.
33571231	Overall score: 7.0 (3.5 stars)		{'performance': 6.0, 'design': 8.0, 'features': 7.0, 'image quality': 6.0}	Joshua Goldman	Very good design, features for its price; dedicated Intelligent Auto button; wide-angle 5x zoom lens.	Mixed photo quality, performance.	The Panasonic Lumix DMC-FS15 is a well-appointed snapshot camera for the money with the mixed performance and photo quality typical of its class.
33582973	Overall score: 7.0 (3.5 stars)		{'performance': 6.0, 'design': 8.0, 'features': 7.0, 'image quality': 6.0}	Joshua Goldman	Very good design, features for its price; dedicated Intelligent Auto button; wide-angle 5x zoom lens.	Mixed photo quality, performance.	The Panasonic Lumix DMC-FS15 is a well-appointed snapshot camera for the money with the mixed performance and photo quality typical of its class.
33571402	Overall score: 7.0 (3.5 stars)		{'performance': 6.0, 'design': 8.0, 'features': 7.0, 'image quality': 6.0}	Joshua Goldman	Very good design, features for its price; dedicated Intelligent Auto button; wide-angle 5x zoom lens.	Mixed photo quality, performance.	The Panasonic Lumix DMC-FS15 is a well-appointed snapshot camera for the money with the mixed performance and photo quality typical of its class.
33765910	Overall score: 7.6 (3.5 stars)	$179.99	{'performance': 7.0, 'design': 8.0, 'features': 8.0, 'image quality': 7.0}	Joshua Goldman	Small; good lens specs; appropriate mix of touch and button controls; HDMI output; excellent photo color, exposure.	Wide-screen LCD size misleading; touch-screen interface not for everyone; no optical zoom while recording movies.	The Canon PowerShot SD980 IS is a very good touch-screen camera for those on the fence about using a touch-screen camera.
33765883	Overall score: 7.6 (3.5 stars)	$146.28	{'performance': 7.0, 'design': 8.0, 'features': 8.0, 'image quality': 7.0}	Joshua Goldman	Small; good lens specs; appropriate mix of touch and button controls; HDMI output; excellent photo color, exposure.	Wide-screen LCD size misleading; touch-screen interface not for everyone; no optical zoom while recording movies.	The Canon PowerShot SD980 IS is a very good touch-screen camera for those on the fence about using a touch-screen camera.
33765909	Overall score: 7.6 (3.5 stars)	$183.94	{'performance': 7.0, 'design': 8.0, 'features': 8.0, 'image quality': 7.0}	Joshua Goldman	Small; good lens specs; appropriate mix of touch and button controls; HDMI output; excellent photo color, exposure.	Wide-screen LCD size misleading; touch-screen interface not for everyone; no optical zoom while recording movies.	The Canon PowerShot SD980 IS is a very good touch-screen camera for those on the fence about using a touch-screen camera.
33765884	Overall score: 7.6 (3.5 stars)	$176.09	{'performance': 7.0, 'design': 8.0, 'features': 8.0, 'image quality': 7.0}	Joshua Goldman	Small; good lens specs; appropriate mix of touch and button controls; HDMI output; excellent photo color, exposure.	Wide-screen LCD size misleading; touch-screen interface not for everyone; no optical zoom while recording movies.	The Canon PowerShot SD980 IS is a very good touch-screen camera for those on the fence about using a touch-screen camera.
33765486	Overall score: 7.2 (3.5 stars)	$99.99	{'performance': 6.0, 'design': 8.0, 'features': 7.0, 'image quality': 7.0}	Joshua Goldman	Good lens specifications; Smart Portrait System works well; nice design, feature set.	Middle-of-the-road performance; ISO 1,600, 3,200 not worth using.	The Nikon Coolpix S570 is a respectable ultracompact camera, despite average point-and-shoot performance and some high-ISO overpromising.
33765816	Overall score: 7.2 (3.5 stars)	$99.99	{'performance': 6.0, 'design': 8.0, 'features': 7.0, 'image quality': 7.0}	Joshua Goldman	Good lens specifications; Smart Portrait System works well; nice design, feature set.	Middle-of-the-road performance; ISO 1,600, 3,200 not worth using.	The Nikon Coolpix S570 is a respectable ultracompact camera, despite average point-and-shoot performance and some high-ISO overpromising.
33765679	Overall score: 7.2 (3.5 stars)		{'performance': 6.0, 'design': 8.0, 'features': 7.0, 'image quality': 7.0}	Joshua Goldman	Good lens specifications; Smart Portrait System works well; nice design, feature set.	Middle-of-the-road performance; ISO 1,600, 3,200 not worth using.	The Nikon Coolpix S570 is a respectable ultracompact camera, despite average point-and-shoot performance and some high-ISO overpromising.
33765699	Overall score: 7.2 (3.5 stars)	$109.99	{'performance': 6.0, 'design': 8.0, 'features': 7.0, 'image quality': 7.0}	Joshua Goldman	Good lens specifications; Smart Portrait System works well; nice design, feature set.	Middle-of-the-road performance; ISO 1,600, 3,200 not worth using.	The Nikon Coolpix S570 is a respectable ultracompact camera, despite average point-and-shoot performance and some high-ISO overpromising.
33765520	Overall score: 7.3 (3.5 stars)	$444.44	{'performance': 8.0, 'design': 7.0, 'features': 8.0, 'image quality': 7.0}	Lori Grunin	Useful 27mm wide-angle zoom; excellent image stabilization; full selection of manual and automatic exposure controls; very good 720p movie capture with operational zoom and manual controls; relatively fast.	Noise and compression artifacts in JPEG photos; no hotshoe.	A better-than-average megazoom choice, the Panasonic Lumix DMC-FZ35 delivers standout video capabilities and an excellent manual feature set. Still, it suffers from a lot of the same drawbacks as its competitors, including weak photo quality.
33763789	Overall score: 8.0 (4.0 stars)	$209.99	{'performance': 9.0, 'design': 8.0, 'features': 8.0, 'image quality': 7.0}	Joshua Goldman	Well-designed; several fun, useful features; good low-light and overall performance.	Mixed photo quality.	The Sony Cyber-shot DSC-WX1 is a great, fast-performing snapshot camera that falters on photo quality.
33736876	Overall score: 8.0 (4.0 stars)		{'performance': 8.0, 'design': 8.0, 'features': 8.0, 'image quality': 8.0}	Joshua Goldman	Simple to use; nice design; excellent performance, photo quality.	No AV output cable included; no shutter speed, aperture controls.	With a wide-angle, megazoom lens, a quick AF system, and generally high-quality snapshot photos, the Panasonic Lumix DMC-ZR1 is a standout compact megazoom.
33766076	Overall score: 8.0 (4.0 stars)		{'performance': 8.0, 'design': 8.0, 'features': 8.0, 'image quality': 8.0}	Joshua Goldman	Simple to use; nice design; excellent performance, photo quality.	No AV output cable included; no shutter speed, aperture controls.	With a wide-angle, megazoom lens, a quick AF system, and generally high-quality snapshot photos, the Panasonic Lumix DMC-ZR1 is a standout compact megazoom.
33736875	Overall score: 8.0 (4.0 stars)		{'performance': 8.0, 'design': 8.0, 'features': 8.0, 'image quality': 8.0}	Joshua Goldman	Simple to use; nice design; excellent performance, photo quality.	No AV output cable included; no shutter speed, aperture controls.	With a wide-angle, megazoom lens, a quick AF system, and generally high-quality snapshot photos, the Panasonic Lumix DMC-ZR1 is a standout compact megazoom.
33765424	Overall score: 7.3 (3.5 stars)	$449.99	{'performance': 7.0, 'design': 8.0, 'features': 6.0, 'image quality': 8.0}	Lori Grunin	Beginner-friendly Guide mode; nicely laid out interactive control panel; solid photo quality up through ISO 1,600.	Extremely basic feature set; annoying multiselector switch.	Its feature set is basic even by entry-level standards, but the Nikon D3000 delivers the photo quality and performance you expect when stepping up to a dSLR, with an optional interface that's very beginner friendly.
33765875	Overall score: 7.3 (3.5 stars)	$719.00	{'performance': 7.0, 'design': 8.0, 'features': 6.0, 'image quality': 8.0}	Lori Grunin	Beginner-friendly Guide mode; nicely laid out interactive control panel; solid photo quality up through ISO 1,600.	Extremely basic feature set; annoying multiselector switch.	Its feature set is basic even by entry-level standards, but the Nikon D3000 delivers the photo quality and performance you expect when stepping up to a dSLR, with an optional interface that's very beginner friendly.
33765876	Overall score: 7.3 (3.5 stars)	$599.95	{'performance': 7.0, 'design': 8.0, 'features': 6.0, 'image quality': 8.0}	Lori Grunin	Beginner-friendly Guide mode; nicely laid out interactive control panel; solid photo quality up through ISO 1,600.	Extremely basic feature set; annoying multiselector switch.	Its feature set is basic even by entry-level standards, but the Nikon D3000 delivers the photo quality and performance you expect when stepping up to a dSLR, with an optional interface that's very beginner friendly.
33809429	Overall score: 7.3 (3.5 stars)		{'performance': 7.0, 'design': 8.0, 'features': 6.0, 'image quality': 8.0}	Lori Grunin	Beginner-friendly Guide mode; nicely laid out interactive control panel; solid photo quality up through ISO 1,600.	Extremely basic feature set; annoying multiselector switch.	Its feature set is basic even by entry-level standards, but the Nikon D3000 delivers the photo quality and performance you expect when stepping up to a dSLR, with an optional interface that's very beginner friendly.
33765912	Overall score: 7.6 (3.5 stars)	$199.00	{'performance': 7.0, 'design': 8.0, 'features': 8.0, 'image quality': 7.0}	Joshua Goldman	Very small; simple operation; very good photo, HD movie quality; HDMI out.	No optical zoom in Movie mode; mixed performance.	One of the best ultracompacts available, the Canon PowerShot SD940 IS nonetheless falls short of greatness in performance and photo quality.
33765913	Overall score: 7.6 (3.5 stars)	$182.88	{'performance': 7.0, 'design': 8.0, 'features': 8.0, 'image quality': 7.0}	Joshua Goldman	Very small; simple operation; very good photo, HD movie quality; HDMI out.	No optical zoom in Movie mode; mixed performance.	One of the best ultracompacts available, the Canon PowerShot SD940 IS nonetheless falls short of greatness in performance and photo quality.
